customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,intent,secondary_intent,secondery_intent
137114,how come my order has been delayed 3 TIMES in just a week? This has never happened to me before,137112,Apologies for the delay. What is the current status on the tracking? https://t.co/Y5jpI9gRhE.^CN,Fri Nov 24 09:46:29 +0000 2017,Fri Nov 24 09:53:00 +0000 2017,@AmazonHelp how come my order has been delayed 3 TIMES in just a week? This has never happened to me before,@146920 Apologies for the delay. What is the current status on the tracking? https://t.co/Y5jpI9gRhE.^CN,order_delayed,genral_enquiry,genral_enquiry
137123,"The link doesn’t work. Also, that’s not a date Gary has released officially.",137124,Hello Amy. Can I ask what message you are seeing when clicking on the link in the previous post? It seems to be working for me.^GA,Fri Nov 24 10:30:53 +0000 2017,Fri Nov 24 10:36:26 +0000 2017,"@AmazonHelp The link doesn’t work. Also, that’s not a date Gary has released officially.",@146922 Hello Amy. Can I ask what message you are seeing when clicking on the link in the previous post? It seems to be working for me.^GA,genral_enquiry,order_delayed,order_delayed
137125,The ‘buy tickets’ button doesn’t work on mobile or desktop and I think the date is incorrect too https://t.co/fYbEUuL5fS,137126,Please reach out to us directly here: https://t.co/JzP7hlA23B and we can look into this further.^PK,Fri Nov 24 10:45:18 +0000 2017,Fri Nov 24 10:50:04 +0000 2017,@AmazonHelp The ‘buy tickets’ button doesn’t work on mobile or desktop and I think the date is incorrect too https://t.co/fYbEUuL5fS,@146922 Please reach out to us directly here: https://t.co/JzP7hlA23B and we can look into this further.^PK,genral_enquiry,order_delayed,order_delayed
137128,That doesn’t help fix your website that isn’t working!!,137129,Have your tried to put through another order through a browser and not the app? ^KM,Fri Nov 24 10:57:22 +0000 2017,Fri Nov 24 11:03:52 +0000 2017,@AmazonHelp That doesn’t help fix your website that isn’t working!!,@146922 Have your tried to put through another order through a browser and not the app? ^KM,genral_enquiry,order_delayed,order_delayed
137009,"There’s a Portsmouth date on 12 August, is this correct????",137122,Hi Amy! There sure is😀I've included the link here: https://t.co/plHrg7RdLg.^CN,Fri Nov 24 09:46:41 +0000 2017,Fri Nov 24 09:52:50 +0000 2017,"@120474 @146898 There’s a Portsmouth date on 12 August, is this correct????",@146922 Hi Amy! There sure is😀I've included the link here: https://t.co/plHrg7RdLg.^CN,genral_enquiry,order_delayed,order_delayed
137134,"It is good but I think lot to learn / improve as well. I mean it is unable to answer follow up questions. So, each time you have to ask again properly. But the quality to capture voice commands is quite good.",137132,"I understand what you mean. However, the more you ask her the more it tends to learn from it. It gets better and better with experience. I hope you're enjoying it! ^HS",Fri Nov 24 09:22:20 +0000 2017,Fri Nov 24 09:52:50 +0000 2017,"@146924 @121284 It is good but I think lot to learn / improve as well. I mean it is unable to answer follow up questions. So, each time you have to ask again properly. But the quality to capture voice commands is quite good.","@146923 I understand what you mean. However, the more you ask her the more it tends to learn from it. It gets better and better with experience. I hope you're enjoying it! ^HS",genral_enquiry,order_delayed,order_delayed
137138,What's the difference between Black Friday and Cyber Monday?,137137,"Hi, our Black Friday deals will end after November 24th, following this, on Monday November 27th our Cyber Monday deals will begin. Both events have lots of price reductions on a range of products. More info on Cyber Monday here: https://t.co/cOonrl8eUo ^TI",Fri Nov 24 09:39:02 +0000 2017,Fri Nov 24 09:52:25 +0000 2017,@115821 What's the difference between Black Friday and Cyber Monday?,"@146925 Hi, our Black Friday deals will end after November 24th, following this, on Monday November 27th our Cyber Monday deals will begin. Both events have lots of price reductions on a range of products. More info on Cyber Monday here: https://t.co/cOonrl8eUo ^TI",genral_enquiry,order_delayed,order_delayed
137141,Had this scam email today. Deleted. https://t.co/IxrUT9OMHs,137140,"Hi I am sorry to see that you received that email, please refer to our help page if this happens again: https://t.co/vUMWAqi6Ag. ^HS",Fri Nov 24 09:44:02 +0000 2017,Fri Nov 24 09:50:31 +0000 2017,@115821 Had this scam email today. Deleted. https://t.co/IxrUT9OMHs,"@146926 Hi I am sorry to see that you received that email, please refer to our help page if this happens again: https://t.co/vUMWAqi6Ag. ^HS",genral_enquiry,order_delayed,order_delayed
137146,I can’t see that option at all.,137148,"Hi, this would show when you are adding a delivery address to your account through the website. The option may not show when adding an address through the shopping app. ^ES",Fri Nov 24 10:07:19 +0000 2017,Fri Nov 24 10:14:34 +0000 2017,@AmazonHelp I can’t see that option at all.,"@146928 Hi, this would show when you are adding a delivery address to your account through the website. The option may not show when adding an address through the shopping app. ^ES",genral_enquiry,order_delayed,order_delayed
137149,I’ve found it but when I said I can accept packages at the weekend it still says one day delivery will be Monday,137151,"We strive to offer you the best Black Friday Sales. During this time, deliveries may take slightly longer than usual. The delivery date at checkout provides our most accurate estimated delivery date. ^GA",Fri Nov 24 10:20:31 +0000 2017,Fri Nov 24 10:27:29 +0000 2017,@AmazonHelp I’ve found it but when I said I can accept packages at the weekend it still says one day delivery will be Monday,"@146928 We strive to offer you the best Black Friday Sales. During this time, deliveries may take slightly longer than usual. The delivery date at checkout provides our most accurate estimated delivery date. ^GA",genral_enquiry,order_delayed,order_delayed
137152,My point though is it shouldn’t give the option for one day delivery if it can’t be honoured,137153,"Apologies Stuart, we aim to dispatch as soon as possible. During this busy period, some deliveries may take slightly longer than usual. ^BD",Fri Nov 24 10:30:29 +0000 2017,Fri Nov 24 10:42:31 +0000 2017,@AmazonHelp My point though is it shouldn’t give the option for one day delivery if it can’t be honoured,"@146928 Apologies Stuart, we aim to dispatch as soon as possible. During this busy period, some deliveries may take slightly longer than usual. ^BD",genral_enquiry,order_delayed,order_delayed
137147,"one day delivery should mean one day delivery not order on Friday and get it on Monday, if that’s what it is it should be worded as one working day delivery.",137145,"Hi Stuart, have you checked if you have selected ""I am able to accept packages on Saturdays and Sundays"" If this is not selected, this is the reason why your order will be arriving Monday. Please check here via this link: https://t.co/6rQwDaxP8Y. ^JC",Fri Nov 24 09:36:32 +0000 2017,Fri Nov 24 09:50:00 +0000 2017,"@AmazonHelp one day delivery should mean one day delivery not order on Friday and get it on Monday, if that’s what it is it should be worded as one working day delivery.","@146928 Hi Stuart, have you checked if you have selected ""I am able to accept packages on Saturdays and Sundays"" If this is not selected, this is the reason why your order will be arriving Monday. Please check here via this link: https://t.co/6rQwDaxP8Y. ^JC",genral_enquiry,order_delayed,order_delayed
137155,Hi Just buy @user 5T from @user using @user Debit card. But did not get the instant discount of INR 1500.00 Please help me out with this... @user @AmazonHelp https://t.co/nJLc1EvR1Z,137154,"Sorry about the trouble with your cash-back. Did you happen to reach out to us here: https://t.co/vlvfJr4nN9 yet? If not, please do and we'll check this out for you. Do keep us posted with the link provided for further assistance. ^PB",Fri Nov 24 09:03:15 +0000 2017,Fri Nov 24 09:50:00 +0000 2017,"Hi
Just buy @132995 5T from @115850 using @3021 Debit card. But did not get the instant discount of INR 1500.00
Please help me out with this...
@139570 @AmazonHelp https://t.co/nJLc1EvR1Z","@146929 Sorry about the trouble with your cash-back. Did you happen to reach out to us here: https://t.co/vlvfJr4nN9 yet? If not, please do and we'll check this out for you. Do keep us posted with the link provided for further assistance. ^PB",genral_enquiry,order_delayed,order_delayed
137157,"The product was set to be available on the 22nd of November. As it was a pre-order there is no tracking information given, just an apology for having nothing in stock",137159,Apologies for the item being out of stock. We will do our best to source the item and update you via email. ^CR,Fri Nov 24 10:57:42 +0000 2017,Fri Nov 24 11:07:00 +0000 2017,"@AmazonHelp The product was set to be available on the 22nd of November. As it was a pre-order there is no tracking information given, just an apology for having nothing in stock",@146930 Apologies for the item being out of stock. We will do our best to source the item and update you via email. ^CR,genral_enquiry,order_delayed,order_delayed
137158,"despite pre-ordering weeks in advance, my prime order is now 2 days overdue?",137156,Could you please confirm what was the estimated delivery date in your order confirmation email? What is the current status on your tracking? ^BD,Fri Nov 24 09:39:32 +0000 2017,Fri Nov 24 09:49:31 +0000 2017,"@115830 despite pre-ordering weeks in advance, my prime order is now 2 days overdue?",@146930 Could you please confirm what was the estimated delivery date in your order confirmation email? What is the current status on your tracking? ^BD,genral_enquiry,order_delayed,order_delayed
137161,gav me yor customer number,137160,Kindly connect with us through the link provided earlier and we'll get in touch with you. ^PB,Fri Nov 24 09:07:01 +0000 2017,Fri Nov 24 09:49:31 +0000 2017,@115821  gav me yor customer number,@146931 Kindly connect with us through the link provided earlier and we'll get in touch with you. ^PB,genral_enquiry,order_delayed,order_delayed
137164,"oooh parcel just arrived from @user with my Black Friday picks. I am going to do an unboxing on Instagram Stories to see what's in it. They've had some cracking deals this week. Anybody spotted any, let me know and I will include in a blog post at midday.",137162,Glad to hear your order has arrived. Now you can enjoy the fun and excitement of seeing what the box contains. Have fun! 😁😁.^BZ,Fri Nov 24 09:33:59 +0000 2017,Fri Nov 24 09:49:00 +0000 2017,"oooh parcel just arrived from @115830 with my Black Friday picks.  I am going to do an unboxing on Instagram Stories to see what's in it.  They've had some cracking deals this week.  Anybody spotted any, let me know and I will include in a blog post at midday.",@146932 Glad to hear your order has arrived. Now you can enjoy the fun and excitement of seeing what the box contains. Have fun! 😁😁.^BZ,genral_enquiry,order_delayed,order_delayed
137760,"So that’s 3 late @user Prime deliveries in the last few weeks, what do I pay my Prime membership for again? Poor service Amazon, poor service! #badservice #latedeliveries #sortitout",137758,So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM,Fri Nov 24 09:39:19 +0000 2017,Fri Nov 24 09:43:52 +0000 2017,"So that’s 3 late @115830 Prime deliveries in the last few weeks, what do I pay my Prime membership for again? Poor service Amazon, poor service! #badservice #latedeliveries #sortitout",@147032 So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM,genral_enquiry,order_delayed,order_delayed
138073,"I appreciate quick response and help from @AmazonHelp , Issue Resolved #happyCustomer",138072,We're glad to know. Keep us posted for any further concerns. ^YP,Fri Nov 24 10:33:29 +0000 2017,Fri Nov 24 10:42:31 +0000 2017,"@AmazonHelp I appreciate quick response and help from @AmazonHelp ,

Issue Resolved 
#happyCustomer",@131293 We're glad to know. Keep us posted for any further concerns. ^YP,genral_enquiry,order_delayed,order_delayed
138075,I did Finally we have settled now for me sending a mail to @AmazonHelp Let's see how this goes further Thanks I'll keep posted,138074,Apologies for the trouble. Please drop your details here: https://t.co/d1mtoI42Jz we'll connect with you on this. ^RB,Tue Nov 21 13:34:30 +0000 2017,Tue Nov 21 13:52:00 +0000 2017,"@AmazonHelp I did 

Finally we have settled now for me sending a mail to @AmazonHelp 

Let's see how this goes further 

Thanks 
I'll keep posted",@131293 Apologies for the trouble. Please drop your details here: https://t.co/d1mtoI42Jz we'll connect with you on this. ^RB,genral_enquiry,order_delayed,order_delayed
138077,I thank for promt reply But DIDNT GET SOLUTION TO MY PROBLEM,138076,Did you happen to use the secure link sent by our team? Do keep us posted we will assist you accordingly. ^MN,Tue Nov 21 13:14:25 +0000 2017,Tue Nov 21 13:30:34 +0000 2017,"@AmazonHelp I thank for promt reply 

But DIDNT GET SOLUTION TO MY PROBLEM",@131293 Did you happen to use the secure link sent by our team? Do keep us posted we will assist you accordingly. ^MN,genral_enquiry,order_delayed,order_delayed
138079,There isn't any chat option visible Kindly request you to place a call ... Meanwhile @user @user please confirm your stand about service regarding this product...,138078,"Under tab 3: How would you like to contact us? You will see to the left ""chat"" and to the right ""phone"" and ""E-mail"". Kindly select chat and reach out to us and we will assist you further. (3/3)^HR",Sun Nov 19 04:43:17 +0000 2017,Sun Nov 19 04:59:30 +0000 2017,"@AmazonHelp There isn't any chat option visible 

Kindly request you to place a call ...

Meanwhile @117013 @125519 please confirm your stand about service regarding this product...","@131293 Under tab 3: How would you like to contact us? You will see to the left ""chat"" and to the right ""phone"" and ""E-mail"". Kindly select chat and reach out to us and we will assist you further. (3/3)^HR",genral_enquiry,order_delayed,order_delayed
138081,It gets disconnected replying couldn't find your order Inspite of selecting order before requesting for a call @AmazonHelp @user @user @user,138080,"That's odd! Kindly try contacting us via chat through the link provided earlier, we'll surely help you out. ^AP",Sun Nov 19 00:45:47 +0000 2017,Sun Nov 19 00:55:00 +0000 2017,@AmazonHelp It gets disconnected replying couldn't find your order Inspite of selecting order before requesting for a call @AmazonHelp @115850 @117013 @125519,"@131293 That's odd! Kindly try contacting us via chat through the link provided earlier, we'll surely help you out. ^AP",genral_enquiry,order_delayed,order_delayed
138083,"I did visit @user @user service center for help, They denied for service, and claimed that the replace/ repair of this product will be handled by @user @Amazon @AmazonHelp",138082,I understand your concern about your order. Please reach us from here: https://t.co/rS49hgaADF we'll check this and assist you further. ^SM,Sun Nov 19 00:32:58 +0000 2017,Sun Nov 19 00:40:00 +0000 2017,"@AmazonHelp I did visit @117013  @125519 service center for help, 
They denied for service, and claimed that the replace/ repair of this product will be handled by @115850 @115821 @AmazonHelp",@131293 I understand your concern about your order. Please reach us from here: https://t.co/rS49hgaADF we'll check this and assist you further. ^SM,genral_enquiry,order_delayed,order_delayed
138085,"I purchased @user @user earphones from @Amazon ,PLEASE CLARIFY WHO WILL PROVIDE AFTER SALES SERVICE??? @user @user https://t.co/8Nk2CdxnQ7",138084,All after sales services (warranty and repairs) are handled by the manufacturer. More info : https://t.co/5o0KQczPiL. Request you to get in touch with the support team of the manufacturer and escalate the details. They're the right ones to approach for assistance. ^HS,Sun Nov 19 00:17:07 +0000 2017,Sun Nov 19 00:29:25 +0000 2017,"I purchased @117013 @125519 earphones from @115821 ,PLEASE CLARIFY WHO WILL PROVIDE AFTER SALES SERVICE??? 
@115850 @118919 https://t.co/8Nk2CdxnQ7",@131293 All after sales services (warranty and repairs) are handled by the manufacturer. More info : https://t.co/5o0KQczPiL. Request you to get in touch with the support team of the manufacturer and escalate the details. They're the right ones to approach for assistance. ^HS,genral_enquiry,order_delayed,order_delayed
138088,Sold by Kmtom and fulfilled by Amazon. Baleaf 210D Oxford bike cover. But on website it now says Nov 29-Dec 4. My tweet was from phone msg.,138086,"Sounds like we're waiting for some to arrive. If it comes into the warehouse sooner than noted on the site, we'll e-mail you with an update. ^KI",Fri Nov 24 10:34:40 +0000 2017,Fri Nov 24 10:42:31 +0000 2017,@AmazonHelp Sold by Kmtom and fulfilled by Amazon. Baleaf 210D Oxford bike cover. But on website it now says Nov 29-Dec 4. My tweet was from phone msg.,"@147107 Sounds like we're waiting for some to arrive. If it comes into the warehouse sooner than noted on the site, we'll e-mail you with an update. ^KI",genral_enquiry,order_delayed,order_delayed
138091,LOL @Amazon my order shipped and it will arrive Dec14-Jan 8. I'm hoping the 8th so I can take pics and laugh at your suppliers.,138089,"Hello, was this particular item sold directly by us or a third party seller? Is the item currently in stock ? ^CR",Fri Nov 24 10:26:06 +0000 2017,Fri Nov 24 10:29:27 +0000 2017,LOL @115821 my order shipped and it will arrive Dec14-Jan 8. I'm hoping the 8th so I can take pics and laugh at your suppliers.,"@147107 Hello, was this particular item sold directly by us or a third party seller? Is the item currently in stock ? ^CR",genral_enquiry,order_delayed,order_delayed
138093,The estimated date was today but now it says. ‘ Delivery date pending’,138095,"Sorry to hear that, have you received any emails in relation to the order? ^JJ",Fri Nov 24 14:31:36 +0000 2017,Fri Nov 24 14:33:30 +0000 2017,@AmazonHelp The estimated date was today but now it says.   ‘ Delivery date pending’,"@147108 Sorry to hear that, have you received any emails in relation to the order? ^JJ",genral_enquiry,order_delayed,order_delayed
138094,when will the Reputation albums be delivered?,138092,"Hi, what is the estimated delivery date given to you in your confirmation email?^MA",Fri Nov 24 10:36:59 +0000 2017,Fri Nov 24 10:41:40 +0000 2017,@AmazonHelp when will the Reputation albums be delivered?,"@147108 Hi, what is the estimated delivery date given to you in your confirmation email?^MA",genral_enquiry,order_delayed,order_delayed
138102,Which section is the A-Z thing under?,138100,I've included the link here for you: https://t.co/wXRomMhVlu.^CN,Fri Nov 24 10:37:24 +0000 2017,Fri Nov 24 10:41:27 +0000 2017,@147109 @AmazonHelp Which section is the A-Z thing under?,@146142 I've included the link here for you: https://t.co/wXRomMhVlu.^CN,genral_enquiry,order_delayed,order_delayed
138107,"so ""one day"" doesn't mean ""one day"" - can you clarify this before I cancel, cheers!",138104,"Hi, one day delivery is not from the time of order, it is from the time of dispatch. ^KK",Fri Nov 24 10:25:33 +0000 2017,Fri Nov 24 10:41:00 +0000 2017,"@AmazonHelp so ""one day"" doesn't mean ""one day"" - can you clarify this before I cancel, cheers!","@147110 Hi, one day delivery is not from the time of order, it is from the time of dispatch. ^KK",genral_enquiry,order_delayed,order_delayed
138110,why are you advertising NEXT DAY delivery for prime members then telling me my order will arrive on Monday ? Considering cancelling over this false advertising,138109,"Prime is a ""One day"" delivery service from when the item has been dispatched. And during this. During this busy time we have had to extend delivery dates https://t.co/9qrTOjo7hA.^SM",Fri Nov 24 10:06:25 +0000 2017,Fri Nov 24 10:14:00 +0000 2017,@115830 why are you advertising NEXT DAY delivery for prime members then telling me my order will arrive on Monday ? Considering cancelling over this false advertising,"@147110 Prime is a ""One day"" delivery service from when the item has been dispatched. And during this. During this busy time we have had to extend delivery dates https://t.co/9qrTOjo7hA.^SM",genral_enquiry,order_delayed,order_delayed
138112,i enrolled for prime membership on March 2017( 1 year tenure). In October 2017 you discontinued my services on your own. when asked for reason your team states that i was due to our internal error. 500/- refunded. now get the new membership for 1000/-. Is it a scam???,138111,"I'm sorry for the experience with your prime membership, Sawan. Please share your details here: https://t.co/beaaDm0muc and we'll fix this for you. ^HS",Fri Nov 24 10:23:33 +0000 2017,Fri Nov 24 10:40:00 +0000 2017,@AmazonHelp i enrolled for prime membership on March 2017( 1 year tenure). In October 2017 you discontinued my services on your own. when asked for reason your team states that i was due to our internal error. 500/- refunded. now get the new membership for 1000/-. Is it a scam???,"@147112 I'm sorry for the experience with your prime membership, Sawan. Please share your details here: https://t.co/beaaDm0muc and we'll fix this for you. ^HS",return/refund request,genral_enquiry,genral_enquiry
138114,pathetic customer service from Amazon India. Richa Mishra trying to get our prime membership reinstate. NO Help!!!!!.,138113,You seem upset. Could you elaborate your concern? We'd like to help. ^MO,Sun Nov 19 12:22:23 +0000 2017,Sun Nov 19 12:45:00 +0000 2017,@115821 pathetic customer service from Amazon India. Richa Mishra trying to get our prime membership reinstate. NO Help!!!!!.,@147112 You seem upset. Could you elaborate your concern? We'd like to help. ^MO,genral_enquiry,order_delayed,order_delayed
138116,"IS THERE ANY MORAL VALUE LEFT WITH YOU??? WHY THERE IS NO ACTION ON MY COMPLAINT TILL NOW EVEN AFTER SENDING MANY EMAILS TO YOU, amazon india customer support and top management. A BIG SHAME!!!",138115,"I understand you had an unpleasant experience, Bhawesh. Could you please let us know what went wrong? We’ll fix it for you. ^SY",Fri Nov 24 10:22:13 +0000 2017,Fri Nov 24 10:39:00 +0000 2017,"@115851 @AmazonHelp @115850 @115851 IS THERE ANY MORAL VALUE LEFT WITH YOU???
WHY THERE IS NO ACTION ON MY COMPLAINT TILL NOW EVEN AFTER SENDING MANY EMAILS TO YOU, amazon india customer support and top management.

A BIG SHAME!!!","@147113 I understand you had an unpleasant experience, Bhawesh. Could you please let us know what went wrong? We’ll fix it for you. ^SY",genral_enquiry,order_delayed,order_delayed
138124,I have sent u n number of emails about fraud done by Amazon India. Even @AmazonHelp call centre people tried to cheat and harass me. HAVE U FOUNDED AMAZON INDIA TI CHEAT THE CUSTOMER???,138125,"I apologize for the unpleasant experience you had, Bhawesh. Could you please elaborate on your concern and we will assist you accordingly? ^VH",Fri Nov 24 09:55:18 +0000 2017,Fri Nov 24 10:16:00 +0000 2017,@115851 I have sent u n number of emails about fraud done by Amazon India. Even @AmazonHelp  call centre people tried to cheat and harass me. HAVE U FOUNDED AMAZON INDIA TI CHEAT THE CUSTOMER???,"@147113 I apologize for the unpleasant experience you had, Bhawesh. Could you please elaborate on your concern and we will assist you accordingly? ^VH",genral_enquiry,order_delayed,order_delayed
138135,"I think she updated the payment, but when I asked when it would be charged to my account as nothing appears to have been charged yet, she proceeded to give me delivery date information.",138137,Really sorry about this. I'm afraid we don't have access to account details here on Twitter. ^KM,Fri Nov 24 10:41:54 +0000 2017,Fri Nov 24 10:59:55 +0000 2017,"@AmazonHelp I think she updated the payment, but when I asked when it would be charged to my account as nothing appears to have been charged yet, she proceeded to give me delivery date information.",@147116 Really sorry about this. I'm afraid we don't have access to account details here on Twitter. ^KM,genral_enquiry,order_delayed,order_delayed
138138,That's ok. Just had to vent about the issue. Everything looks ok on the account from what I can see. I'll keep an eye and if I have any issues I shall contact support again. Thanks! 😀,138139,No worries at all :) Let us know if you need anything else!^MA,Fri Nov 24 11:01:58 +0000 2017,Fri Nov 24 11:15:30 +0000 2017,@AmazonHelp That's ok. Just had to vent about the issue. Everything looks ok on the account from what I can see. I'll keep an eye and if I have any issues I shall contact support again. Thanks! 😀,@147116 No worries at all :) Let us know if you need anything else!^MA,genral_enquiry,order_delayed,order_delayed
138136,"Talked to the bank they said everything was approved on their end. They released the money back to my account, so I called customer care to make sure everything was ok before I attempted payment again and was met with much confusion and left very frustrated. Part 2...",138134,Very sorry to hear that. Have we been able to ensure the gifts have processed for you? Have we confirmed the payment has gone through ? We certainly would like to help if possible. ^CR,Fri Nov 24 10:33:15 +0000 2017,Fri Nov 24 10:37:31 +0000 2017,"@AmazonHelp Talked to the bank they said everything was approved on their end. They released the money back to my account, so I called customer care to make sure everything was ok before I attempted payment again and was met with much confusion and left very frustrated. Part 2...",@147116 Very sorry to hear that. Have we been able to ensure the gifts have processed for you? Have we confirmed the payment has gone through ? We certainly would like to help if possible. ^CR,return/refund request,genral_enquiry,genral_enquiry
138143,"Just had the worst experience with your customer service team, spoke to two different people and the second had no clue what was going on, didn't understand half of what I was saying and couldn't answer any questions or even look up the correct order. #frustrating",138140,"I'm sorry to hear this. Without divulging any personal information, could you explain the issue that you were having?^PJ",Fri Nov 24 10:22:46 +0000 2017,Fri Nov 24 10:28:29 +0000 2017,"@115830 Just had the worst experience with your customer service team, spoke to two different people and the second had no clue what was going on, didn't understand half of what I was saying and couldn't answer any questions or even look up the correct order. #frustrating","@147116 I'm sorry to hear this. Without divulging any personal information, could you explain the issue that you were having?^PJ",genral_enquiry,order_delayed,order_delayed
138148,just seems odd I’m having to deal with the return delivery as it’s not easy to get a large package pick up from my house,138147,Hi Dave! Is the TV sold directly by Amazon or a seller? Is the replacement on its way?^CN,Fri Nov 24 10:31:20 +0000 2017,Fri Nov 24 10:37:00 +0000 2017,@AmazonHelp just seems odd I’m having to deal with the return delivery as it’s not easy to get a large package pick up from my house,@147118 Hi Dave! Is the TV sold directly by Amazon or a seller? Is the replacement on its way?^CN,genral_enquiry,order_delayed,order_delayed
138154,Am I doing the right thing to get a replacement TV by having it returned? It turned up broken and I’m doing what the site says,138153,"Without providing us any personal information would you be able to elaborate a bit further, so we can assist?^SM",Fri Nov 24 10:30:30 +0000 2017,Fri Nov 24 10:36:26 +0000 2017,@AmazonHelp Am I doing the right thing to get a replacement TV by having it returned? It turned up broken and I’m doing what the site says,"@147118 Without providing us any personal information would you be able to elaborate a bit further, so we can assist?^SM",genral_enquiry,order_delayed,order_delayed
138156,I am on my op3 and want to update to oreo.. The update started rolling out on 19 nov. But till now i havnt received it .. Using Vpn to receive the update is recommended?? Will there be any minor differnce in update like Country s celular netwk setngs?,138155,"I get your concern. However, please wait till one plus releases on air update from android to Oreo. ^HS",Fri Nov 24 10:10:33 +0000 2017,Fri Nov 24 10:36:00 +0000 2017,"@132994 @115850 I am on my op3 and want to update to oreo.. The update started rolling out on 19 nov. But till now i havnt received it ..
 Using Vpn to receive the update is recommended?? Will there be any minor differnce in update like Country s celular netwk setngs?","@147120 I get your concern. However, please wait till one plus releases on air update from android to Oreo. ^HS",genral_enquiry,order_delayed,order_delayed
138162,Ive been watching. The firestick is on sale now so was wondering. Need device for sons room and want to upgrade mine get the tv.,138164,We wouldn't have additional info if Fire TV will be on sale. Only Fire TV Stick is on sale at the moment. Keep an eye on the deals!^MA,Fri Nov 24 11:27:53 +0000 2017,Fri Nov 24 11:38:00 +0000 2017,@AmazonHelp Ive been watching. The firestick is on sale now so was wondering. Need device for sons room and want to upgrade mine get the tv.,@147122 We wouldn't have additional info if Fire TV will be on sale. Only Fire TV Stick is on sale at the moment. Keep an eye on the deals!^MA,genral_enquiry,order_delayed,order_delayed
138163,Is the fire tv going to go on sale this weekend too?,138161,"You'll have to keep an eye on the website to see if the Fire TV is on sale, here's a link to our Black Friday deals: //www.amazon.com/Black-Friday/b?ie=UTF8&node=384082011.^TI",Fri Nov 24 10:30:13 +0000 2017,Fri Nov 24 10:36:00 +0000 2017,@AmazonHelp Is the fire tv going to go on sale this weekend too?,"@147122 You'll have to keep an eye on the website to see if the Fire TV is on sale, here's a link to our Black Friday deals: //www.amazon.com/Black-Friday/b?ie=UTF8&amp;node=384082011.^TI",genral_enquiry,order_delayed,order_delayed
138166,why never answer my question,138165,"Hey Steven, my apologies, how can I help?^TI",Fri Nov 24 10:24:08 +0000 2017,Fri Nov 24 10:29:00 +0000 2017,@AmazonHelp why never answer my question,"@147122 Hey Steven, my apologies, how can I help?^TI",genral_enquiry,order_delayed,order_delayed
138168,Then please tell me when I will be getting a partial refund for my prime membership. As I paid for next day delivery no matter what time of year???,138167,I'm sorry for the inconvenience Danny. You can cancel your Prime membership and check if you are eligible for a partial refund here: https://t.co/xpAYpCSBKP.^MA,Fri Nov 24 10:27:49 +0000 2017,Fri Nov 24 10:36:00 +0000 2017,@AmazonHelp Then please tell me when I will be getting a partial refund for my prime membership. As I paid for next day delivery no matter what time of year???,@147123 I'm sorry for the inconvenience Danny. You can cancel your Prime membership and check if you are eligible for a partial refund here: https://t.co/xpAYpCSBKP.^MA,return/refund request,genral_enquiry,genral_enquiry
138170,your service is getting worse I buy an item on prime which is meant to be next day delivery. Yet it won’t be delivered for 3 days!! Time to #cancel my #amazonprime account. https://t.co/r17LLE4zBK,138169,During this busy time we have extended the delivery window for Prime orders: https://t.co/J1emcxjBhn Thank you for your patience.^SM,Fri Nov 24 10:19:54 +0000 2017,Fri Nov 24 10:26:29 +0000 2017,@115830 - your service is getting worse I buy an item on prime which is meant to be next day delivery. Yet it won’t be delivered for 3 days!! Time to #cancel my #amazonprime account. https://t.co/r17LLE4zBK,"@147123 During this busy time we have extended the delivery window for Prime orders:
https://t.co/J1emcxjBhn Thank you for your patience.^SM",genral_enquiry,order_delayed,order_delayed
138216,at its best...2 of the same item shipped in very different ways. I’d love to know the carbon offset need for the boxed one https://t.co/bj5tAAxooz,138215,"If you have a minute, can you please fill our feedback form to help us improve? https://t.co/fxgZ6hTrFA ^BD",Fri Nov 24 10:23:16 +0000 2017,Fri Nov 24 10:31:00 +0000 2017,@115821 at its best...2 of the same item shipped in very different ways. I’d love to know the carbon offset need for the boxed one https://t.co/bj5tAAxooz,"@147127 If you have a minute, can you please fill our feedback form to help us improve?  https://t.co/fxgZ6hTrFA ^BD",genral_enquiry,order_delayed,order_delayed
133921,This is the first time I have ever received bad service from Amazon. If you look at my history you will see I have previously written praise. I am disgusted.,138217,"Hi, without providing any personal information, can you let us know what has happened? ^KI",Fri Nov 24 10:24:50 +0000 2017,Fri Nov 24 10:30:23 +0000 2017,@115821 This is the first time I have ever received bad service from Amazon. If you look at my history you will see I have previously written praise. I am disgusted.,"@146885 Hi, without providing any personal information, can you let us know what has happened? ^KI",genral_enquiry,order_delayed,order_delayed
137010,"Is the 12 August date a mistake, can't see this date on any other websites? My friend @user got tickets....what's going on!? 🤔🤞🏻",138218,Can you contact us here: https://t.co/JzP7hlA23B so we can take a look for you. ^MI,Fri Nov 24 10:16:35 +0000 2017,Fri Nov 24 10:29:54 +0000 2017,"@120474 @146898 Is the 12 August date a mistake, can't see this date on any other websites? My friend @7973 got tickets....what's going on!? 🤔🤞🏻",@147128 Can you contact us here:  https://t.co/JzP7hlA23B  so we can take a look for you. ^MI,genral_enquiry,order_delayed,order_delayed
