customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,manually_corrected_intent,manually_corrected_escalation,gold_intent,gold_escalation,gold_secondary_intent,secondary_intent,intent,gold_escalation_reason,pred_intent,pred_escalation,canned_reply,retrieval_reply,agent_reply
73457,This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,73455,"As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",Thu Nov 30 10:35:39 +0000 2017,Thu Nov 30 10:53:29 +0000 2017,@AmazonHelp This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,"@132428 As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",return/refund request,AUTO_HANDLE,return/refund request,AUTO_HANDLE,genral_enquiry,genral_enquiry,return/refund request,Return or refund inquiry safely addressed with Online Return Center guidance and standard bank timelines.,return/refund request,AUTO_HANDLE,"To return an item or check refund status, please visit our Online Return Center. Refunds typically process in 3-5 business days. ^Amazon","As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB","I'd be happy to help with your return or refund request! You can easily initiate a return or track your refund in our Online Return Center: https://amazon.com/returns. Once processed, refunds take 3-5 business days. ^AI"
179335,"""Contact us"" webpage has only online options..Not helping as I have actioned return..Would appreciate someone calling to clear my queries..",179336,My apologies for the confusion. You may choose any close enough reason and proceed or you may just skip the reason. ^HA,Wed Oct 04 10:44:29 +0000 2017,Wed Oct 04 10:58:56 +0000 2017,"@AmazonHelp ""Contact us"" webpage has only online options..Not helping as I have actioned return..Would appreciate someone calling to clear my queries..",@158261 My apologies for the confusion. You may choose any close enough reason and proceed or you may just skip the reason. ^HA,return/refund request,AUTO_HANDLE,return/refund request,AUTO_HANDLE,genral_enquiry,genral_enquiry,return/refund request,Return or refund inquiry safely addressed with Online Return Center guidance and standard bank timelines.,return/refund request,AUTO_HANDLE,"To return an item or check refund status, please visit our Online Return Center. Refunds typically process in 3-5 business days. ^Amazon",My apologies for the confusion. You may choose any close enough reason and proceed or you may just skip the reason. ^HA,"I'd be happy to help with your return or refund request! You can easily initiate a return or track your refund in our Online Return Center: https://amazon.com/returns. Once processed, refunds take 3-5 business days. ^AI"
91300,There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,91299,After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,Thu Nov 30 15:18:31 +0000 2017,Thu Nov 30 15:24:00 +0000 2017,@AmazonHelp There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,@135800 After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
177318,"This is the second time I’ve ordered something from @AmazonHelp that was shipped with @user that said it’s been delivered, but ain’t where it said it was left.",177317,I am sorry to hear about the repeat issue. Were you able to locate the package or is it still missing at this time? ^CH,Sat Nov 25 00:49:26 +0000 2017,Sat Nov 25 01:02:00 +0000 2017,"This is the second time I’ve ordered something from @AmazonHelp that was shipped with @118706 that said it’s been delivered, but ain’t where it said it was left.",@157750 I am sorry to hear about the repeat issue. Were you able to locate the package or is it still missing at this time? ^CH,order_not_delivered,ESCALATE,order_not_delivered,ESCALATE,genral_enquiry,genral_enquiry,order_not_delivered,High-risk non-receipt or false delivered status requiring courier investigation or concession authorization.,order_not_delivered,ESCALATE,We are sorry you haven't received your order. Please check your delivery tracking or contact our support team. ^Amazon,I am sorry to hear about the repeat issue. Were you able to locate the package or is it still missing at this time? ^CH,"I'm sorry to hear your package hasn't arrived! If tracking shows delivered, please check around your property or with neighbors. If it's still missing, reach us via phone or chat here: https://amazon.com/contact-us so we can investigate or arrange a replacement/refund. ^AI"
49147,Ordered #oneplus5 on 21oct wid #amazonprime 1day delivery. Not received yet. #frustrating #CustomerExperience https://t.co/TyH8blX6qk,49148,I apologize for the delay in delivery. Kindly report this to our support team here: https://t.co/rS49hgaADF ^VH,Wed Oct 25 07:04:57 +0000 2017,Wed Oct 25 07:20:34 +0000 2017,@115850 @AmazonHelp Ordered #oneplus5 on 21oct wid #amazonprime 1day delivery. Not received yet. #frustrating #CustomerExperience https://t.co/TyH8blX6qk,@126980 I apologize for the delay in delivery. Kindly report this to our support team here:  https://t.co/rS49hgaADF ^VH,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I apologize for the delay in delivery. Kindly report this to our support team here: https://t.co/rS49hgaADF ^VH,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
73532,No i ordered one item and it says it has been delivered. Part of the item is missing. This was a gift for someone tomorrow so I needed to receive it by today,73534,"Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",Thu Nov 30 12:23:05 +0000 2017,Thu Nov 30 12:28:32 +0000 2017,@AmazonHelp No i ordered one item and it says it has been delivered. Part of the item is missing. This was a gift for someone tomorrow so I needed to receive it by today,"@132441 Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"Thanks for the additional information! We'd like to take a look into this with you! When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW","I'm so sorry your item arrived damaged, defective, or incorrect! I understand this is urgent. This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
270899,I ordered a 6x8 cheese grater and I GOT THIS? https://t.co/owABnBTyzQ,270898,Oh no! I'm sorry it's so much smaller than expected. You can find return options here: https://t.co/RnsTrmvlBG ^JN,Fri Oct 06 02:01:57 +0000 2017,Fri Oct 06 02:19:35 +0000 2017,@115821 I ordered a 6x8 cheese grater and I GOT THIS? https://t.co/owABnBTyzQ,@180627 Oh no! I'm sorry it's so much smaller than expected. You can find return options here: https://t.co/RnsTrmvlBG ^JN,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Oh no! I'm sorry it's so much smaller than expected. You can find return options here: https://t.co/RnsTrmvlBG ^JN,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
226644,Look what I ordered and what I received https://t.co/Dm9IVmnCiy,226643,Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,Thu Oct 05 06:58:10 +0000 2017,Thu Oct 05 07:26:57 +0000 2017,@115850  Look what I ordered and what I received https://t.co/Dm9IVmnCiy,@170102 Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
199201,I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t,199200,I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,Wed Oct 04 20:11:18 +0000 2017,Wed Oct 04 20:14:32 +0000 2017,"@115821 , I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t",@162944 I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,order_not_delivered,ESCALATE,order_not_delivered,ESCALATE,genral_enquiry,genral_enquiry,order_not_delivered,High-risk non-receipt or false delivered status requiring courier investigation or concession authorization.,order_not_delivered,ESCALATE,We are sorry you haven't received your order. Please check your delivery tracking or contact our support team. ^Amazon,I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,"I'm sorry to hear your package hasn't arrived! If tracking shows delivered, please check around your property or with neighbors. If it's still missing, reach us via phone or chat here: https://amazon.com/contact-us so we can investigate or arrange a replacement/refund. ^AI"
138276,Hi @user a wrong order was delivered today. Can you please help?,138275,"Sure, we'll help you with that, Sudeep. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll assist you regarding this. ^NR",Tue Nov 21 18:18:58 +0000 2017,Tue Nov 21 19:04:00 +0000 2017,Hi @115850 a wrong order was delivered today. Can you please help?,"@147145 Sure, we'll help you with that, Sudeep. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll assist you regarding this. ^NR",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"Sure, we'll help you with that, Sudeep. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll assist you regarding this. ^NR","I'm so sorry your item arrived damaged, defective, or incorrect! I understand this is urgent. This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
282227,What I ordered and what I received. 1 bottle is missing. Please check. Disappointing! https://t.co/abWpaBOOeW,282226,Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,Fri Oct 06 11:42:19 +0000 2017,Fri Oct 06 12:06:17 +0000 2017,@115850 @AmazonHelp What I ordered and what I received. 1 bottle is missing. Please check. Disappointing! https://t.co/abWpaBOOeW,@183228 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
292868,I’ve been sent the wrong item. Help?,292867,"I'm so sorry you received the wrong item, Jack! Please find the avail refund/replace options here: https://t.co/kzE9L3VYYr ^WJ",Fri Oct 06 16:43:37 +0000 2017,Fri Oct 06 16:49:00 +0000 2017,@AmazonHelp I’ve been sent the wrong item. Help?,"@185748 I'm so sorry you received the wrong item, Jack! Please find the avail refund/replace options here: https://t.co/kzE9L3VYYr ^WJ",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"I'm so sorry you received the wrong item, Jack! Please find the avail refund/replace options here: https://t.co/kzE9L3VYYr ^WJ","I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
96743,I received the wrong item. I have been told to send it back for a refund. But I am desperate for the item.,96741,"I understand, Jennifer! Since we have offered a refund on return of the incorrect item, could you place a new order for the correct item? We want to be sure you receive the right thing! ^MT",Thu Nov 30 16:28:52 +0000 2017,Thu Nov 30 16:34:32 +0000 2017,@AmazonHelp I received the wrong item. I have been told to send it back for a refund. But I am desperate for the item.,"@137113 I understand, Jennifer! Since we have offered a refund on return of the incorrect item, could you place a new order for the correct item? We want to be sure you receive the right thing! ^MT",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"I understand, Jennifer! Since we have offered a refund on return of the incorrect item, could you place a new order for the correct item? We want to be sure you receive the right thing! ^MT","I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
134826,I ordered a deal on my app with a $50 gift card as a promo. It's only shipping a $25 gift card. She told me I ordered the wrong thing which doesn't even make sense.,134825,"Hey Christian, did you get the deal directly from Amazon or a seller? Would you be able to give us the link to the promo so we can have a look?^MA",Fri Nov 24 08:53:46 +0000 2017,Fri Nov 24 09:01:00 +0000 2017,@AmazonHelp I ordered a deal on my app with a $50 gift card as a promo. It's only shipping a $25 gift card. She told me I ordered the wrong thing which doesn't even make sense.,"@146393 Hey Christian, did you get the deal directly from Amazon or a seller? Would you be able to give us the link to the promo so we can have a look?^MA",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"Hey Christian, did you get the deal directly from Amazon or a seller? Would you be able to give us the link to the promo so we can have a look?^MA","I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
311566,"Very Much Disappointed By The Service Of @user @AmazonHelp..Ordered A Product 1 Week Ago, No Delivery Yet..Hope It Gets Delivered.",311564,Could you confirm if we happened to miss the mentioned time frame? (2/2) ^SP,Sat Oct 07 02:49:53 +0000 2017,Sat Oct 07 03:24:26 +0000 2017,"Very Much Disappointed By The Service Of @115850 @AmazonHelp..Ordered A Product 1 Week Ago, No Delivery Yet..Hope It Gets Delivered.",@190400 Could you confirm if we happened to miss the mentioned time frame? (2/2) ^SP,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,Could you confirm if we happened to miss the mentioned time frame? (2/2) ^SP,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
275148,from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in cart,275145,We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,Fri Oct 06 05:35:13 +0000 2017,Fri Oct 06 06:40:00 +0000 2017,@115850 from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in  cart,@181736 We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
138158,Ordered 5t on 21st got the product 22nd Nov super fast delivery from Amazon India.. Face unlock on 5t is jus crazy fast. Battery life is good too...,150599,It's always a delight to surprise you. Hope you liked it. ^MN,Fri Nov 24 14:46:07 +0000 2017,Fri Nov 24 15:22:03 +0000 2017,@132994 @115850 Ordered 5t on 21st got the product 22nd Nov super fast delivery from Amazon India.. Face unlock on 5t is jus crazy fast. Battery life is good too...,@150350 It's always a delight to surprise you. Hope you liked it. ^MN,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",It's always a delight to surprise you. Hope you liked it. ^MN,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
238959,I am victim of fake product sold on your site (Order # [ORDER_ID]),238958,Could you please elaborate the issue Ketan? 1/2^HN,Thu Sep 21 18:57:58 +0000 2017,Thu Sep 21 19:31:26 +0000 2017,@115850 @115821 I am victim of fake product sold on your site (Order # 407-3795266-1584340),@172822 Could you please elaborate the issue Ketan? 1/2^HN,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Could you please elaborate the issue Ketan? 1/2^HN,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
283108,Ya I know ur also not able to deliver products to customer and not able to solve customers issue that's why I m saying Amazon is a big fake,283109,I'll ensure to share your feedback internally to work on. ^CB,Fri Oct 06 15:57:54 +0000 2017,Fri Oct 06 16:30:00 +0000 2017,@AmazonHelp Ya I know ur also not able to deliver products to customer and not able to solve customers issue that's why I m saying Amazon is a big fake,@159034 I'll ensure to share your feedback internally to work on. ^CB,customer_service_complaint,AUTO_HANDLE,customer_service_complaint,AUTO_HANDLE,genral_enquiry,genral_enquiry,customer_service_complaint,Customer feedback and service complaint acknowledged with empathy and internal review channels.,customer_service_complaint,AUTO_HANDLE,We apologize for your poor experience. Please contact our support team so we can assist you. ^Amazon,I'll ensure to share your feedback internally to work on. ^CB,"I'm deeply sorry for the frustrating experience you've had with us. This is not at all the standard of service we strive to provide. Without sharing personal details publicly, please connect with us directly here: https://amazon.com/contact-us so a specialist can look into this. ^AI"
102923,"ordered a @user momentum 2 iebt earphone from Amazon. Came in a horrible condition. The box was damaged, the box inside the hard case was damaged. Wtf? Want to return it right now! Don't want replacement. Ordering it directly from the Sennheiser site.",102924,Sorry to know that your recent experience with the order wasn't on par with your expectation. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,Thu Nov 30 17:48:52 +0000 2017,Thu Nov 30 17:56:00 +0000 2017,"@115850 ordered a @5903  momentum 2 iebt earphone from Amazon. Came in a horrible condition. The box was damaged, the box inside the hard case was damaged. Wtf? Want to return it right now! Don't want replacement. Ordering it directly from the Sennheiser site.",@138637 Sorry to know that your recent experience with the order wasn't on par with your expectation. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Sorry to know that your recent experience with the order wasn't on par with your expectation. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
306910,"Don't buy @user from @user, you'll likely get a counterfeit product. Instead head over to https://t.co/GIqqDFBSAB",306908,Are you having trouble with a current order from us: https://t.co/PyACxvY8Qo? We'd like to help if possible. ^EP,Fri Oct 06 23:30:46 +0000 2017,Fri Oct 06 23:40:00 +0000 2017,"Don't buy @15192 from @116090, you'll likely get a counterfeit product. Instead head over to https://t.co/GIqqDFBSAB",@189280 Are you having trouble with a current order from us: https://t.co/PyACxvY8Qo? We'd like to help if possible. ^EP,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Are you having trouble with a current order from us: https://t.co/PyACxvY8Qo? We'd like to help if possible. ^EP,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
69794,I am busy now . By Saturday if don't get replacement product! I will share the entire incident in all major platforms.so that people aware about fake product sold at Amazon,69792,"We would be happy to review the situation. Do write back to our correspondence, if you want to add an insight. We will cross-check it for you. ^CB",Thu Nov 30 09:27:49 +0000 2017,Thu Nov 30 09:42:40 +0000 2017,@AmazonHelp I am busy now . By Saturday if don't get replacement product! I will share the entire incident in all major platforms.so that people aware about fake product sold at Amazon,"@131812 We would be happy to review the situation. Do write back to our correspondence, if you want to add an insight. We will cross-check it for you. ^CB",Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,"We would be happy to review the situation. Do write back to our correspondence, if you want to add an insight. We will cross-check it for you. ^CB","I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
31417,"Guys please deep this! I was ranting about the shit service I received from @user and this fake amazon account @user posed as them and asked for my card details, address etc then BLOCKED ME 😂😂😂😂😩😩😩😩 Beware guys ! https://t.co/m5LWeYB9vc",31415,Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,Thu Nov 30 19:36:15 +0000 2017,Thu Nov 30 19:45:00 +0000 2017,"Guys please deep this! I was ranting about the shit service I received from @115830 and this fake amazon account @21011 posed as them and asked for my card details, address etc then BLOCKED ME 😂😂😂😂😩😩😩😩

Beware guys ! https://t.co/m5LWeYB9vc",@122926 Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,account_issue,ESCALATE,account_issue,ESCALATE,genral_enquiry,genral_enquiry,account_issue,"Account security, credential issue, or digital access lockout requiring verified specialist intervention.",account_issue,ESCALATE,"For account security assistance, please visit our login and password help page. ^Amazon",Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,"I understand you're experiencing an account issue. For your security, we cannot access account details on Twitter. Please follow our account recovery steps or contact our security specialists here: https://amazon.com/help/account. ^AI"
179060,16th of September with Amazon. Received the code Monday. Input it to PSN last night. Was told it redeemed. Are the codes broken?,179059,Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,Wed Oct 04 09:26:48 +0000 2017,Wed Oct 04 09:42:25 +0000 2017,@AmazonHelp 16th of September with Amazon. Received the code Monday. Input it to PSN last night. Was told it redeemed. Are the codes broken?,@158225 Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
71957,Just got an email that it was lost or damaged,71959,Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,Thu Nov 30 10:29:18 +0000 2017,Thu Nov 30 10:31:28 +0000 2017,@AmazonHelp Just got an email that it was lost or damaged,@132146 Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
283944,"Remember this? The product got damaged in transit & was sent back. Jency, chat exec, offered a replacement only after an hour long spat. 1/3",283947,Apologies for the ordeal. This wasn't intended. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN,Fri Oct 06 13:12:07 +0000 2017,Fri Oct 06 13:21:37 +0000 2017,"@AmazonHelp Remember this? The product got damaged in transit &amp; was sent back. Jency, chat exec, offered a replacement only after an hour long spat. 1/3",@183632 Apologies for the ordeal. This wasn't intended. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN,Discrepancy_in_Product,AUTO_HANDLE,Discrepancy_in_Product,AUTO_HANDLE,return/refund request,return/refund request,Discrepancy_in_Product,"Product defect, wrong item, or missing piece safely directed to Online Return Center self-service replacement.",Discrepancy_in_Product,AUTO_HANDLE,We apologize for the issue with your item. You can initiate a replacement or return via our Online Return Center at amazon.com/returns. ^Amazon,Apologies for the ordeal. This wasn't intended. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN,"I'm so sorry your item arrived damaged, defective, or incorrect! This is certainly not the condition we expect. Please visit our Online Return Center here: https://amazon.com/returns to request an instant replacement or full refund. ^AI"
