customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,intent,secondary_intent,secondery_intent,gold_intent,gold_secondary_intent,gold_escalation,gold_escalation_reason
226644,Look what I ordered and what I received https://t.co/Dm9IVmnCiy,226643,Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,Thu Oct 05 06:58:10 +0000 2017,Thu Oct 05 07:26:57 +0000 2017,@115850  Look what I ordered and what I received https://t.co/Dm9IVmnCiy,@170102 Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
199201,I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t,199200,I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,Wed Oct 04 20:11:18 +0000 2017,Wed Oct 04 20:14:32 +0000 2017,"@115821 , I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t",@162944 I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,wrong_item_received,order_status_inquiry,order_status_inquiry,wrong_item_received,order_status_inquiry,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
138276,Hi @user a wrong order was delivered today. Can you please help?,138275,"Sure, we'll help you with that, Sudeep. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll assist you regarding this. ^NR",Tue Nov 21 18:18:58 +0000 2017,Tue Nov 21 19:04:00 +0000 2017,Hi @115850 a wrong order was delivered today. Can you please help?,"@147145 Sure, we'll help you with that, Sudeep. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll assist you regarding this. ^NR",wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
282227,What I ordered and what I received. 1 bottle is missing. Please check. Disappointing! https://t.co/abWpaBOOeW,282226,Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,Fri Oct 06 11:42:19 +0000 2017,Fri Oct 06 12:06:17 +0000 2017,@115850 @AmazonHelp What I ordered and what I received. 1 bottle is missing. Please check. Disappointing! https://t.co/abWpaBOOeW,@183228 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP,wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
292868,I’ve been sent the wrong item. Help?,292867,"I'm so sorry you received the wrong item, Jack! Please find the avail refund/replace options here: https://t.co/kzE9L3VYYr ^WJ",Fri Oct 06 16:43:37 +0000 2017,Fri Oct 06 16:49:00 +0000 2017,@AmazonHelp I’ve been sent the wrong item. Help?,"@185748 I'm so sorry you received the wrong item, Jack! Please find the avail refund/replace options here: https://t.co/kzE9L3VYYr ^WJ",wrong_item_received,refund_request,refund_request,wrong_item_received,refund_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
96743,I received the wrong item. I have been told to send it back for a refund. But I am desperate for the item.,96741,"I understand, Jennifer! Since we have offered a refund on return of the incorrect item, could you place a new order for the correct item? We want to be sure you receive the right thing! ^MT",Thu Nov 30 16:28:52 +0000 2017,Thu Nov 30 16:34:32 +0000 2017,@AmazonHelp I received the wrong item. I have been told to send it back for a refund. But I am desperate for the item.,"@137113 I understand, Jennifer! Since we have offered a refund on return of the incorrect item, could you place a new order for the correct item? We want to be sure you receive the right thing! ^MT",wrong_item_received,refund_request,refund_request,wrong_item_received,refund_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
134826,I ordered a deal on my app with a $50 gift card as a promo. It's only shipping a $25 gift card. She told me I ordered the wrong thing which doesn't even make sense.,134825,"Hey Christian, did you get the deal directly from Amazon or a seller? Would you be able to give us the link to the promo so we can have a look?^MA",Fri Nov 24 08:53:46 +0000 2017,Fri Nov 24 09:01:00 +0000 2017,@AmazonHelp I ordered a deal on my app with a $50 gift card as a promo. It's only shipping a $25 gift card. She told me I ordered the wrong thing which doesn't even make sense.,"@146393 Hey Christian, did you get the deal directly from Amazon or a seller? Would you be able to give us the link to the promo so we can have a look?^MA",wrong_item_received,payment_issue,payment_issue,wrong_item_received,payment_issue,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
311566,"Very Much Disappointed By The Service Of @user @AmazonHelp..Ordered A Product 1 Week Ago, No Delivery Yet..Hope It Gets Delivered.",311564,Could you confirm if we happened to miss the mentioned time frame? (2/2) ^SP,Sat Oct 07 02:49:53 +0000 2017,Sat Oct 07 03:24:26 +0000 2017,"Very Much Disappointed By The Service Of @115850 @AmazonHelp..Ordered A Product 1 Week Ago, No Delivery Yet..Hope It Gets Delivered.",@190400 Could you confirm if we happened to miss the mentioned time frame? (2/2) ^SP,wrong_item_received,customer_service_complaint,customer_service_complaint,wrong_item_received,customer_service_complaint,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
275148,from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in cart,275145,We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,Fri Oct 06 05:35:13 +0000 2017,Fri Oct 06 06:40:00 +0000 2017,@115850 from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in  cart,@181736 We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
138158,Ordered 5t on 21st got the product 22nd Nov super fast delivery from Amazon India.. Face unlock on 5t is jus crazy fast. Battery life is good too...,150599,It's always a delight to surprise you. Hope you liked it. ^MN,Fri Nov 24 14:46:07 +0000 2017,Fri Nov 24 15:22:03 +0000 2017,@132994 @115850 Ordered 5t on 21st got the product 22nd Nov super fast delivery from Amazon India.. Face unlock on 5t is jus crazy fast. Battery life is good too...,@150350 It's always a delight to surprise you. Hope you liked it. ^MN,wrong_item_received,return_request,return_request,wrong_item_received,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
238959,I am victim of fake product sold on your site (Order # [ORDER_ID]),238958,Could you please elaborate the issue Ketan? 1/2^HN,Thu Sep 21 18:57:58 +0000 2017,Thu Sep 21 19:31:26 +0000 2017,@115850 @115821 I am victim of fake product sold on your site (Order # 407-3795266-1584340),@172822 Could you please elaborate the issue Ketan? 1/2^HN,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
283108,Ya I know ur also not able to deliver products to customer and not able to solve customers issue that's why I m saying Amazon is a big fake,283109,I'll ensure to share your feedback internally to work on. ^CB,Fri Oct 06 15:57:54 +0000 2017,Fri Oct 06 16:30:00 +0000 2017,@AmazonHelp Ya I know ur also not able to deliver products to customer and not able to solve customers issue that's why I m saying Amazon is a big fake,@159034 I'll ensure to share your feedback internally to work on. ^CB,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
102923,"ordered a @user momentum 2 iebt earphone from Amazon. Came in a horrible condition. The box was damaged, the box inside the hard case was damaged. Wtf? Want to return it right now! Don't want replacement. Ordering it directly from the Sennheiser site.",102924,Sorry to know that your recent experience with the order wasn't on par with your expectation. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,Thu Nov 30 17:48:52 +0000 2017,Thu Nov 30 17:56:00 +0000 2017,"@115850 ordered a @5903  momentum 2 iebt earphone from Amazon. Came in a horrible condition. The box was damaged, the box inside the hard case was damaged. Wtf? Want to return it right now! Don't want replacement. Ordering it directly from the Sennheiser site.",@138637 Sorry to know that your recent experience with the order wasn't on par with your expectation. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
306910,"Don't buy @user from @user, you'll likely get a counterfeit product. Instead head over to https://t.co/GIqqDFBSAB",306908,Are you having trouble with a current order from us: https://t.co/PyACxvY8Qo? We'd like to help if possible. ^EP,Fri Oct 06 23:30:46 +0000 2017,Fri Oct 06 23:40:00 +0000 2017,"Don't buy @15192 from @116090, you'll likely get a counterfeit product. Instead head over to https://t.co/GIqqDFBSAB",@189280 Are you having trouble with a current order from us: https://t.co/PyACxvY8Qo? We'd like to help if possible. ^EP,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
69794,I am busy now . By Saturday if don't get replacement product! I will share the entire incident in all major platforms.so that people aware about fake product sold at Amazon,69792,"We would be happy to review the situation. Do write back to our correspondence, if you want to add an insight. We will cross-check it for you. ^CB",Thu Nov 30 09:27:49 +0000 2017,Thu Nov 30 09:42:40 +0000 2017,@AmazonHelp I am busy now . By Saturday if don't get replacement product! I will share the entire incident in all major platforms.so that people aware about fake product sold at Amazon,"@131812 We would be happy to review the situation. Do write back to our correspondence, if you want to add an insight. We will cross-check it for you. ^CB",damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
31417,"Guys please deep this! I was ranting about the shit service I received from @user and this fake amazon account @user posed as them and asked for my card details, address etc then BLOCKED ME 😂😂😂😂😩😩😩😩 Beware guys ! https://t.co/m5LWeYB9vc",31415,Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,Thu Nov 30 19:36:15 +0000 2017,Thu Nov 30 19:45:00 +0000 2017,"Guys please deep this! I was ranting about the shit service I received from @115830 and this fake amazon account @21011 posed as them and asked for my card details, address etc then BLOCKED ME 😂😂😂😂😩😩😩😩

Beware guys ! https://t.co/m5LWeYB9vc",@122926 Thanks for bringing this to our attention! I have reported this to the appropriate team. ^SW,damaged_item,account_issue,account_issue,damaged_item,account_issue,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
179060,16th of September with Amazon. Received the code Monday. Input it to PSN last night. Was told it redeemed. Are the codes broken?,179059,Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,Wed Oct 04 09:26:48 +0000 2017,Wed Oct 04 09:42:25 +0000 2017,@AmazonHelp 16th of September with Amazon. Received the code Monday. Input it to PSN last night. Was told it redeemed. Are the codes broken?,@158225 Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
71957,Just got an email that it was lost or damaged,71959,Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,Thu Nov 30 10:29:18 +0000 2017,Thu Nov 30 10:31:28 +0000 2017,@AmazonHelp Just got an email that it was lost or damaged,@132146 Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,damaged_item,refund_request,refund_request,damaged_item,refund_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
283944,"Remember this? The product got damaged in transit & was sent back. Jency, chat exec, offered a replacement only after an hour long spat. 1/3",283947,Apologies for the ordeal. This wasn't intended. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN,Fri Oct 06 13:12:07 +0000 2017,Fri Oct 06 13:21:37 +0000 2017,"@AmazonHelp Remember this? The product got damaged in transit &amp; was sent back. Jency, chat exec, offered a replacement only after an hour long spat. 1/3",@183632 Apologies for the ordeal. This wasn't intended. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you.^VN,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
274751,Kindle app on android not working today. Cant see my books or connect to kindle store. Is something wrong with the app or your servers or my phone? @user,274749,"The app seems to be working fine. For any issues, please reach out to our Kindle support team here: https://t.co/R6eqxkBGjq and we'll be happy to help. ^SH",Sat Nov 25 03:03:52 +0000 2017,Sat Nov 25 03:20:32 +0000 2017,Kindle app on android not working today. Cant see my books or connect to kindle store. Is something wrong with the app or your servers or my phone? @117634,"@181639 The app seems to be working fine. For any issues, please reach out to our Kindle support team here: https://t.co/R6eqxkBGjq and we'll be happy to help. ^SH",damaged_item,product_inquiry,product_inquiry,damaged_item,product_inquiry,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
62201,your Brant locker is broken AGAIN! I say again assuming you actually fix it. So tired of not being able to pick up my orders!,62199,We are truly sorry! Can you provide more details about the issues you're having when accessing the Brant locker? ^SH,Wed Nov 01 21:20:03 +0000 2017,Wed Nov 01 21:31:00 +0000 2017,@115821 your Brant locker is broken AGAIN! I say again assuming you actually fix it. So tired of not being able to pick up my orders!,@130245 We are truly sorry! Can you provide more details about the issues you're having when accessing the Brant locker? ^SH,damaged_item,return_request,return_request,damaged_item,return_request,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
130747,1/ @user Are you guys leaking email ids of user who applied for Amazon BTS offer?My bro got this spam email: http://t.co/6YtfYm0aLN,130745,Our customers' security is our utmost important concern & we take all necessary steps to safe guard their info. I assure you. ^AN,Fri Jul 17 13:53:02 +0000 2015,Fri Jul 17 14:36:17 +0000 2015,1/ @115850 Are you guys leaking email ids of user who applied for Amazon BTS offer?My bro got this spam email: http://t.co/6YtfYm0aLN,@145514 Our customers' security is our utmost important concern &amp; we take all necessary steps to safe guard their info. I assure you. ^AN,damaged_item,return_request,return_request,damaged_item,return_request,ESCALATE,"Severe package damage, suspected theft, or high frustration requiring manual concession review."
285635,There is no use of using lighting deal. No one should feel happy that they got deal because there is no lighting deal all fake.,285634,"and our efforts to offer you the lowest price, may result in fluctuations in our prices over time. (2/2) ^CB",Fri Oct 06 13:53:33 +0000 2017,Fri Oct 06 14:18:44 +0000 2017,@115850 : There is no use of using lighting deal. No one should feel happy that they got deal because there is no lighting deal all fake.,"@184041 and our efforts to offer you the lowest price, may result in fluctuations in our prices over time. (2/2) ^CB",damaged_item,product_inquiry,product_inquiry,damaged_item,product_inquiry,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
259944,"Apple Inc device ,IMEI no:__credit_card__ is not working. Got it through Amazon on 2oth September. Damages? Apple or Amazon?",259942,Request you to contact the support team of the manufacturer. They're the right ones to approach for assistance on this. ^NR 2/2,Thu Oct 05 20:33:27 +0000 2017,Thu Oct 05 20:47:31 +0000 2017,"Apple Inc device ,IMEI no:__credit_card__ is not working. Got it through Amazon on 2oth September. Damages? Apple or Amazon?",@177840 Request you to contact the support team of the manufacturer. They're the right ones to approach for assistance on this. ^NR 2/2,damaged_item,product_inquiry,product_inquiry,damaged_item,product_inquiry,AUTO_HANDLE,Standard wrong/damaged item eligible for automated Online Return Center self-service replacement.
65887,Have already cancelled order mentioned since there was no meaning in delivered after valuable time. We live in a very much time respecting world and I wish this can be improved later by @user and delivery team. Unfortunately nobody called up for reason of order cancellation.,65886,Apologies for the inconvenience you had regarding your order. We would like to look into it. Please share your details here: https://t.co/GIJyeYqKE0 and we will get in touch with you soon. ^AH,Thu Nov 30 08:15:20 +0000 2017,Thu Nov 30 08:33:25 +0000 2017,@AmazonHelp Have already cancelled order mentioned since there was no meaning in delivered after valuable time. We live in a very much time respecting world and I wish this can be improved later by @115850 and delivery team. Unfortunately nobody called up for reason of order cancellation.,@131070 Apologies for the inconvenience you had regarding your order. We would like to look into it. Please share your details here: https://t.co/GIJyeYqKE0 and we will get in touch with you soon. ^AH,cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
26914,Just now! I gave you the benefit of the doubt but I have now cancelled the order.,26912,"Hi, what info did we give about the dispatch issue? Were any options provided? ^TS",Wed Nov 01 09:54:00 +0000 2017,Wed Nov 01 10:05:35 +0000 2017,@AmazonHelp Just now! I gave you the benefit of the doubt but I have now cancelled the order.,"@121893 Hi, what info did we give about the dispatch issue? Were any options provided? ^TS",cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
304573,It's been cancelled for months and it's not an unexpected charge being that Amazon has been charging me for months even twice in August. Everyone who's talked to me tells me to cancel it even though I've already stated it's been cancelled for months,304575,We'd like to investigate the charges and the associated account. Contact us here when you can: https://t.co/hApLpMlfHN ^SH,Sat Nov 04 04:42:18 +0000 2017,Sat Nov 04 04:52:25 +0000 2017,@AmazonHelp It's been cancelled for months and it's not an unexpected charge being that Amazon has been charging me for months even twice in August. Everyone who's talked to me tells me to cancel it even though I've already stated it's been cancelled for months,@188727 We'd like to investigate the charges and the associated account. Contact us here when you can: https://t.co/hApLpMlfHN ^SH,cancellation_request,payment_issue,payment_issue,cancellation_request,payment_issue,AUTO_HANDLE,Standard inquiry.
284316,WILL NOT BE BUYING FROM @AmazonHelp @user AND I HIGHLY RECOMMEND YOU GUYS CANCEL WITH THEM TOO. THEY GIVE NO FUCKS IF YOU'VE LOST MONEY😤,284315,"Hi, very sorry to hear. Have you been in touch regarding this? If so, what was advised? ^TP",Fri Oct 06 13:35:00 +0000 2017,Fri Oct 06 13:42:35 +0000 2017,WILL NOT BE BUYING FROM @AmazonHelp @115830 AND I HIGHLY RECOMMEND YOU GUYS CANCEL WITH THEM TOO. THEY GIVE NO FUCKS IF YOU'VE LOST MONEY😤,"@183720 Hi, very sorry to hear. Have you been in touch regarding this? If so, what was advised? ^TP",cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
318885,"Prime, day one: sure, why not. Day two: app doesn't start any more, widespread reports of the whole thing being down. Cancel trial.",318882,"Hi, sorry to hear that. Did you try uninstalling the app and downloading it again? ^JJ",Sat Oct 07 10:29:53 +0000 2017,Sat Oct 07 10:48:30 +0000 2017,"@115821 Prime, day one: sure, why not. Day two: app doesn't start any more, widespread reports of the whole thing being down. Cancel trial.","@192073 Hi, sorry to hear that. Did you try uninstalling the app and downloading it again? ^JJ",cancellation_request,Prime Membership,Prime Membership,cancellation_request,Prime Membership,AUTO_HANDLE,Standard inquiry.
253951,Won't be ordering from Amazon again+cancelling prime seeing as my parcel I needed to be here on time isn't😠 #Amazon,253949,"I'm terribly sorry about your delayed order, Eleanor! What does the tracking info state here: https://t.co/aaDyEz1VgE ^JZ",Thu Oct 05 17:48:58 +0000 2017,Thu Oct 05 18:12:00 +0000 2017,Won't be ordering from Amazon again+cancelling prime seeing as my parcel I needed to be here on time isn't😠 #Amazon,"@176367 I'm terribly sorry about your delayed order, Eleanor! What does the tracking info state here: https://t.co/aaDyEz1VgE ^JZ",cancellation_request,Prime Membership,Prime Membership,cancellation_request,Prime Membership,AUTO_HANDLE,Standard inquiry.
277081,Thank u very much big lier asking me cancel order because it's not working out. What an service sir ji,277082,We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH,Sun Oct 15 06:01:30 +0000 2017,Sun Oct 15 06:29:27 +0000 2017,@AmazonHelp Thank u very much big lier asking me cancel order because it's not working out. What an service sir ji,@182213 We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH,cancellation_request,damaged_item,damaged_item,cancellation_request,damaged_item,AUTO_HANDLE,Standard inquiry.
302613,please help. Our Alexa listened to tv and copied Advert Alexa order of dog food.,302611,"Oh no! If you need to cancel an order Ruth, you can do that here: https://t.co/Y5jpI9gRhE Let us know if this helps! ^JD",Fri Oct 06 21:47:58 +0000 2017,Fri Oct 06 21:51:33 +0000 2017,@115833 please help. Our Alexa listened to tv and copied Advert Alexa order of dog food.,"@188208 Oh no! If you need to cancel an order Ruth, you can do that here:  https://t.co/Y5jpI9gRhE Let us know if this helps! ^JD",cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
38161,I purchased this book for my commute this morning and it won't show up to listen. Now I can't cancel. Plz help https://t.co/0sAo5aGFbS,38158,"Hi, sorry to hear that, does it show up in the purchase history on your account: https://t.co/PXy2jin5AJ? ^JJ",Wed Nov 01 14:27:16 +0000 2017,Wed Nov 01 14:33:33 +0000 2017,@AmazonHelp I purchased this book for my commute this morning and it won't show up to listen. Now I can't cancel. Plz help https://t.co/0sAo5aGFbS,"@124289 Hi, sorry to hear that, does it show up in the purchase history on your account: https://t.co/PXy2jin5AJ? ^JJ",cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
180676,I've literally not inquired about this order for fear of this and sure enough CS escalated a ticket 2 cancel in 24 hours without my approval,180675,"Apologies, please contact us here: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ",Wed Oct 04 12:23:33 +0000 2017,Wed Oct 04 12:29:25 +0000 2017,@AmazonHelp I've literally not inquired about this order for fear of this and sure enough CS escalated a ticket 2 cancel in 24 hours without my approval,"@158470 Apologies, please contact us here: https://t.co/hApLpMlfHN so an agent can look into this for you. ^JJ",cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
86211,help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered. Thanx,86210,"We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here: https://t.co/hApLpMlfHN ^GS",Thu Nov 30 14:07:04 +0000 2017,Thu Nov 30 14:09:31 +0000 2017,"@115821 help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered.  

Thanx","@134819 We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here:  https://t.co/hApLpMlfHN ^GS",cancellation_request,thankyou,thankyou,cancellation_request,thankyou,AUTO_HANDLE,Standard inquiry.
284041,I just Clicked the order cancellation button by mistakenly but I want that order... The order is shipped and Will that reach me?,284039,I'm sorry to know that. Kindly get in touch with our team here: https://t.co/T6y6Xlutbs. They'll look into this for you. ^VN,Fri Oct 06 13:12:59 +0000 2017,Fri Oct 06 13:18:55 +0000 2017,"@AmazonHelp I just Clicked the order cancellation button by mistakenly but I want that order...
The order is shipped and Will that reach me?",@183647 I'm sorry to know that. Kindly get in touch with our team here: https://t.co/T6y6Xlutbs. They'll look into this for you. ^VN,cancellation_request,order_status_inquiry,order_status_inquiry,cancellation_request,order_status_inquiry,AUTO_HANDLE,Standard inquiry.
312401,another order late. Wonder if this one will get cancelled too.,312399,We'd like to help. What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,Sat Oct 07 04:06:43 +0000 2017,Sat Oct 07 04:13:00 +0000 2017,@AmazonHelp  another order late. Wonder if this one will get cancelled too.,@190603 We'd like to help. What does the current status of your order state here: https://t.co/q4LAMZ3tbE? ^GG,cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
285047,Its again half and hour no call from your side !! Should i cancel all orders??,285048,We'll work on it and get back to you at the earliest Vrashin. ^HN,Fri Oct 06 15:25:23 +0000 2017,Fri Oct 06 15:52:30 +0000 2017,@AmazonHelp Its again half and hour no call from your side !! Should i cancel all orders??,@183917 We'll work on it and get back to you at the earliest Vrashin. ^HN,cancellation_request,refund_request,refund_request,cancellation_request,refund_request,AUTO_HANDLE,Standard inquiry.
300032,"Tried loading money in Amazon Pay twice, Your app and webpage shows success message but money doesn't get loaded #Whatshappening",300031,That is unusual. Please contact our support team here: https://t.co/vlvfJrlYEH and we'll investigate this. ^ZH,Fri Oct 06 20:06:48 +0000 2017,Fri Oct 06 20:21:44 +0000 2017,"@115850 : Tried loading money in Amazon Pay twice, Your app and webpage shows success message but money doesn't get loaded #Whatshappening",@187543 That is unusual. Please contact our support team here: https://t.co/vlvfJrlYEH and we'll investigate this. ^ZH,payment_issue,Enquiry,Enquiry,payment_issue,Enquiry,ESCALATE,Financial discrepancy or delayed refund requires secure ledger verification.
181143,"Hello. My account still on hold, but you charge money for Prime? WTF?! https://t.co/MfVcougVgb",181142,"Did you contact our customer service? If not, please do this. Our colleagues take a look at. ^TG",Wed Sep 06 03:34:28 +0000 2017,Wed Sep 06 04:17:55 +0000 2017,"@AmazonHelp Hello. My account still on hold, but you charge money for Prime? WTF?! https://t.co/MfVcougVgb","@158540 Did you contact our customer service? If not, please do this. Our colleagues take a look at. ^TG",payment_issue,account_issue,account_issue,payment_issue,account_issue,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
295330,it still hasn't come. I have had numerous texts and emails saying it was definitely coming today. I paid for One Day Delivery,295332,"We'd like to review the order and assist you directly, please reach us by choosing ""phone"" here: https://t.co/JzP7hlRCV9 ^JR",Fri Oct 06 20:03:24 +0000 2017,Fri Oct 06 20:13:03 +0000 2017,@AmazonHelp it still hasn't come. I have had numerous texts and emails saying it was definitely coming today. I paid for One Day Delivery,"@186342 We'd like to review the order and assist you directly, please reach us by choosing ""phone"" here: https://t.co/JzP7hlRCV9 ^JR",payment_issue,Enquiry,Enquiry,payment_issue,Enquiry,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
222721,Ok but what about cashback i pay through amazon pay,222723,Kindly get in touch with us here: https://t.co/ClpUL3sUE3 and we’ll be glad to help you. ^AG,Thu Oct 05 04:09:12 +0000 2017,Thu Oct 05 04:58:26 +0000 2017,@AmazonHelp Ok but what about cashback i pay through amazon pay,@169195 Kindly get in touch with us here: https://t.co/ClpUL3sUE3 and we’ll be glad to help you. ^AG,payment_issue,Enquiry,Enquiry,payment_issue,Enquiry,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
142131,"Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""",142133,"Thanks for that info, Phil! Let's try this. When you have a free moment, reach out to us here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd love to help! ^SM",Fri Nov 24 12:38:15 +0000 2017,Fri Nov 24 12:53:33 +0000 2017,"@AmazonHelp Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""","@148075 Thanks for that info, Phil! Let's try this. When you have a free moment, reach out to us here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd love to help! ^SM",payment_issue,Enquiry,Enquiry,payment_issue,Enquiry,AUTO_HANDLE,General billing or refund policy guidance covered by self-service account portal.
69696,CALLED UP UR CUSTOMER CARE CHECK STATUS. ASKED THEM TO CONFIRM OVER MAIL AND THEY HANG UP. WHAT A CUSTOMER SERVICE TEAM YOU GUYS HAVE #AmazonFraud #AmazonFails #AmazonPay #AmazonPayQuiz @user PS: is this why Amit Agarwal is not on twitter #whereisamazonindiamd,69697,I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,Sun Dec 03 06:51:57 +0000 2017,Sun Dec 03 07:01:00 +0000 2017,@AmazonHelp @115850 CALLED UP UR CUSTOMER CARE CHECK STATUS. ASKED THEM TO CONFIRM OVER MAIL AND THEY HANG UP. WHAT A CUSTOMER SERVICE TEAM YOU GUYS HAVE #AmazonFraud #AmazonFails #AmazonPay #AmazonPayQuiz @115851 PS: is this why Amit Agarwal is not on twitter #whereisamazonindiamd,@130696 I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,payment_issue,customer_service_complaint,customer_service_complaint,payment_issue,customer_service_complaint,ESCALATE,Financial discrepancy or delayed refund requires secure ledger verification.
